ss,Country,Code,Year,Mismanaged Plastic,GDP,Population
153,Togo,A153,2004,22994.07815385604,3071152629.2959,5565218.0
153,Togo,A153,2005,24030.16749344512,3100356551.92876,5711597.0
153,Togo,A153,2006,25363.236861156856,3195618966.30736,5874240.0
153,Togo,A153,2007,26757.615790725045,3618281293.07928,6047537.0
153,Togo,A153,2008,27119.130379932543,4516616223.91031,6222482.0
153,Togo,A153,2009,28079.32015917783,4592147227.9068,6398624.0
153,Togo,A153,2010,29718.10521737636,4660369658.37123,6571855.0
153,Togo,A153,2011,30871.919577945322,5262368232.30347,6748672.0
153,Togo,A153,2012,31854.362591263434,5263522037.22724,6926635.0
153,Togo,A153,2013,32968.836752665404,5872790935.48729,7106229.0
153,Togo,A153,2014,33855.87694983719,6217047648.63985,7288383.0
153,Togo,A153,2015,35281.49694746206,5681469374.10362,7473229.0
153,Togo,A153,2016,36194.4786699806,6031632014.86013,7661354.0
153,Togo,A153,2017,37222.25950152055,6395472028.24361,7852795.0
153,Togo,A153,2018,38374.29468908059,7029217931.75029,8046679.0
153,Togo,A153,2019,39171.96614388908,6992656428.93581,8243094.0
154,Tonga,A154,2000,1159.5046883229702,204848436.577021,102603.0
154,Tonga,A154,2001,1215.2990759437128,181117272.403138,103210.0
154,Tonga,A154,2002,1290.4753481643024,182764299.854513,103804.0
154,Tonga,A154,2003,1360.3531042608702,202246621.151561,104410.0
154,Tonga,A154,2004,1440.550256715625,230657579.058937,105036.0
154,Tonga,A154,2005,1505.4599588632223,261803692.13042,105633.0
154,Tonga,A154,2006,1588.9750885860828,292230634.197573,106190.0
154,Tonga,A154,2007,1676.3311857302278,298519087.685864,106638.0
154,Tonga,A154,2008,1698.9796228976024,344436494.4047,106932.0
154,Tonga,A154,2009,1759.134312454294,312377751.087121,107144.0
154,Tonga,A154,2010,1861.8021480810828,366832186.493476,107383.0
154,Tonga,A154,2011,1934.087175652021,414533045.126956,107611.0
154,Tonga,A154,2012,1995.636002509711,470705334.756043,107502.0
154,Tonga,A154,2013,2065.456415772998,450650718.154379,107089.0
154,Tonga,A154,2014,2121.0283754403004,439877675.693345,106626.0
154,Tonga,A154,2015,2210.3416864509027,437003006.744784,106122.0
154,Tonga,A154,2016,2267.538850257628,420548768.072805,105707.0
154,Tonga,A154,2017,2331.9280347605077,460374252.206137,105415.0
154,Tonga,A154,2018,2404.101599366173,488906860.874058,105150.0
154,Tonga,A154,2019,2454.074719023784,512053639.842631,104951.0
155,Trinidad and Tobago,A155,2000,238730.33272773089,8154342547.5637,1332203.0
155,Trinidad and Tobago,A155,2001,250217.83498208117,8824849662.9616,1338567.0
155,Trinidad and Tobago,A155,2002,265695.87199321995,9008297748.05893,1345964.0
155,Trinidad and Tobago,A155,2003,280082.9979196606,11305459802.0683,1353548.0
155,Trinidad and Tobago,A155,2004,296594.7835830984,13280292692.3489,1361172.0
155,Trinidad and Tobago,A155,2005,309959.0372571099,15982388172.7158,1369075.0
155,Trinidad and Tobago,A155,2006,327153.9610097465,18369361094.3886,1376919.0
155,Trinidad and Tobago,A155,2007,345139.7012547302,21641620049.9352,1384861.0
155,Trinidad and Tobago,A155,2008,349802.7862729982,27871587349.5413,1392803.0
155,Trinidad and Tobago,A155,2009,362188.03076370637,19172165225.5015,1401191.0
155,Trinidad and Tobago,A155,2010,383326.3036887333,22157919433.8752,1410296.0
155,Trinidad and Tobago,A155,2011,398209.0625572655,25433008605.0407,1420020.0
155,Trinidad and Tobago,A155,2012,410881.34587160865,27121712418.5349,1430377.0
155,Trinidad and Tobago,A155,2013,425256.6654864348,28557451149.8686,1440729.0
155,Trinidad and Tobago,A155,2014,436698.3720662463,29489012806.8905,1450661.0
155,Trinidad and Tobago,A155,2015,455087.0829264109,26851970249.3032,1460177.0
155,Trinidad and Tobago,A155,2016,466863.4026637734,23496215880.5212,1469330.0
155,Trinidad and Tobago,A155,2017,480120.4869992169,23797686961.8447,1478607.0
155,Trinidad and Tobago,A155,2018,494980.2967662453,24322359037.409,1504709.0
155,Trinidad and Tobago,A155,2019,505269.2585992146,23849557811.3959,1519955.0
156,Tunisia,A156,2000,76502.54888795379,21473522938.6803,9893316.0
156,Tunisia,A156,2001,80183.78701455666,22065840117.4661,9995123.0
156,Tunisia,A156,2002,85143.81563599147,23141611178.8428,10094561.0
156,Tunisia,A156,2003,89754.25533993957,27453895158.9433,10193798.0
156,Tunisia,A156,2004,95045.55483888186,31183893587.4103,10292225.0
156,Tunisia,A156,2005,99328.20907207104,32272178403.5147,10388344.0
156,Tunisia,A156,2006,104838.4242172532,34376664600.5898,10483558.0
156,Tunisia,A156,2007,110602.06119063757,38915343743.2934,10580395.0
156,Tunisia,A156,2008,112096.37439961547,44859452038.1178,10680380.0
156,Tunisia,A156,2009,116065.299342305,43455740497.3061,10784504.0
156,Tunisia,A156,2010,122839.18408236484,46206091937.9628,10895063.0
156,Tunisia,A156,2011,127608.45229775344,48123314430.4878,11032528.0
156,Tunisia,A156,2012,131669.3605313259,47311411909.7034,11174383.0
156,Tunisia,A156,2013,136276.01683279997,48685436425.0946,11300284.0
156,Tunisia,A156,2014,139942.57946429405,50271812920.612,11428948.0
156,Tunisia,A156,2015,145835.35075771244,45779494041.9295,11557779.0
156,Tunisia,A156,2016,149609.14215712892,44360065796.6202,11685667.0
156,Tunisia,A156,2017,153857.45334111524,42163530590.9462,11811443.0
156,Tunisia,A156,2018,158619.36738102196,42686509835.5287,11933041.0
156,Tunisia,A156,2019,161916.52613181522,41905637658.6053,12049314.0
157,Turkey,A157,2000,765614.6803251026,274294842523.054,64113547.0
157,Turkey,A157,2001,802455.4129865399,201753110088.579,65072018.0
157,Turkey,A157,2002,852093.8993193937,240249005455.218,65988663.0
157,Turkey,A157,2003,898233.8040860464,314595528425.307,66867327.0
157,Turkey,A157,2004,951187.5505072322,408865358516.587,67785075.0
157,Turkey,A157,2005,994047.0760962205,506314676837.415,68704715.0
157,Turkey,A157,2006,1049191.6649788723,557075996577.466,69601333.0
157,Turkey,A157,2007,1106872.4238951604,681321173796.053,70468869.0
157,Turkey,A157,2008,1121827.064576124,770449308781.338,71320726.0
157,Turkey,A157,2009,1161546.8810450109,649289418603.013,72225639.0
157,Turkey,A157,2010,1229337.8981445292,776967457763.602,73195345.0
157,Turkey,A157,2011,1277067.311258036,838785514058.562,74173854.0
157,Turkey,A157,2012,1317707.669053562,880555912745.582,75277439.0
157,Turkey,A157,2013,1363809.7106572508,957798998031.277,76576117.0
157,Turkey,A157,2014,1400503.5753429194,938934430070.659,78112073.0
157,Turkey,A157,2015,1459476.6719994394,864313960482.343,79646178.0
157,Turkey,A157,2016,1497243.6501965912,869682954136.208,81019394.0
157,Turkey,A157,2017,1539759.4807973856,858988578709.755,82089826.0
157,Turkey,A157,2018,1587415.295517212,778476714087.962,82809304.0
157,Turkey,A157,2019,1620412.2763977693,759934804372.319,83481684.0
158,Turks and Caicos Islands,A158,2000,390.01272609825253,,18744.0
158,Turks and Caicos Islands,A158,2001,408.7798095228322,358744800.0,19578.0
158,Turks and Caicos Islands,A158,2002,434.06621255502915,366707900.0,20598.0
158,Turks and Caicos Islands,A158,2003,457.5703988022347,409753600.0,21739.0
158,Turks and Caicos Islands,A158,2004,484.5456325974808,485598800.0,22869.0
158,Turks and Caicos Islands,A158,2005,506.37875680970353,578645800.0,23995.0
158,Turks and Caicos Islands,A158,2006,534.470030386848,721891500.0,25128.0
158,Turks and Caicos Islands,A158,2007,563.8532574937329,773489700.0,26268.0
158,Turks and Caicos Islands,A158,2008,571.4713195942738,862683600.0,27422.0
158,Turks and Caicos Islands,A158,2009,591.7050406804144,703175800.0,28581.0
158,Turks and Caicos Islands,A158,2010,626.2385469772496,686787800.0,29726.0
158,Turks and Caicos Islands,A158,2011,650.5524466474649,728789600.0,30816.0
158,Turks and Caicos Islands,A158,2012,671.2551018352037,727161000.0,32081.0
158,Turks and Caicos Islands,A158,2013,694.7400001614933,754238000.0,33594.0
158,Turks and Caicos Islands,A158,2014,713.4322673879539,841070000.0,34985.0
158,Turks and Caicos Islands,A158,2015,743.4738258696937,942070000.0,36538.0
158,Turks and Caicos Islands,A158,2016,762.7127491841079,1032452000.0,38246.0
158,Turks and Caicos Islands,A158,2017,784.3707913051214,1022365000.0,39844.0
158,Turks and Caicos Islands,A158,2018,808.6471991261162,1113178000.0,41487.0
158,Turks and Caicos Islands,A158,2019,825.4562321775376,1197415000.0,43080.0
159,Tuvalu,A159,2000,75.78640836844332,15073978.4480759,9638.0
159,Tuvalu,A159,2001,79.43318641727429,13964728.7157492,9621.0
159,Tuvalu,A159,2002,84.34678420045111,16842677.1707019,9609.0
159,Tuvalu,A159,2003,88.91406556872606,19456335.9287725,9668.0
159,Tuvalu,A159,2004,94.1558332020359,22798266.5963107,9791.0
159,Tuvalu,A159,2005,98.39839750002656,22909973.9844518,9912.0
159,Tuvalu,A159,2006,103.85703150975577,24096867.4704455,10030.0
159,Tuvalu,A159,2007,109.56671506542547,28450156.7896508,10149.0
159,Tuvalu,A159,2008,111.04704000534117,31874425.9457828,10272.0
159,Tuvalu,A159,2009,114.97881183337411,28076988.1290938,10408.0
159,Tuvalu,A159,2010,121.68928622427087,32105394.1529273,10550.0
159,Tuvalu,A159,2011,126.41390930995985,39196949.3440623,10700.0
159,Tuvalu,A159,2012,130.43680337309814,39345578.2233767,10854.0
159,Tuvalu,A159,2013,135.0003367553375,38615887.0338205,10918.0
159,Tuvalu,A159,2014,138.6325766864,38760972.4230315,10899.0
159,Tuvalu,A159,2015,144.47018573546484,36811928.82414,10877.0
159,Tuvalu,A159,2016,148.20865066572983,41629064.9653416,10852.0
159,Tuvalu,A159,2017,152.41719339987276,45276606.0014551,10828.0
159,Tuvalu,A159,2018,157.13453115253185,48015219.9526234,10865.0
159,Tuvalu,A159,2019,160.40082519339032,54123195.2727502,10956.0
160,Ukraine,A160,2000,235910.36698385526,32375081951.1418,49176500.0
160,Ukraine,A160,2001,247262.17486510338,39309580983.2282,48662400.0
160,Ukraine,A160,2002,262557.3799182956,43956163612.0433,48202470.0
160,Ukraine,A160,2003,276774.5601080473,52010352502.0057,47812949.0
160,Ukraine,A160,2004,293091.30281481904,67220154164.3166,47451626.0
160,Ukraine,A160,2005,306297.6932750421,89238865118.5263,47105171.0
160,Ukraine,A160,2006,323289.50460624084,111884752475.248,46787786.0
160,Ukraine,A160,2007,341062.791030256,148733861386.139,46509355.0
160,Ukraine,A160,2008,345670.7940660125,188110375778.931,46258189.0
160,Ukraine,A160,2009,357909.7397400003,121552148243.748,46053331.0
160,Ukraine,A160,2010,378798.32003128366,141209163012.941,45870741.0
160,Ukraine,A160,2011,393505.2785743855,169333838743.705,45706086.0
160,Ukraine,A160,2012,406027.8724695634,182591746211.418,45593342.0
160,Ukraine,A160,2013,420233.38580796093,190498811460.028,45489648.0
160,Ukraine,A160,2014,431539.9389691101,133503867181.971,45272155.0
160,Ukraine,A160,2015,449711.43597920716,91030968761.4155,45154036.0
160,Ukraine,A160,2016,461348.64973087923,93355868977.6619,45004673.0
160,Ukraine,A160,2017,474449.1367740454,112090503817.399,44831135.0
160,Ukraine,A160,2018,489133.4172984144,130891086689.522,44622518.0
160,Ukraine,A160,2019,499300.8423347082,153883045524.931,44386203.0
161,United Arab Emirates,A161,2000,82180.5103784603,104337372362.151,3275333.0
161,United Arab Emirates,A161,2001,86134.96722292379,103311640571.818,3454198.0
161,United Arab Emirates,A161,2002,91463.12542845344,109816201497.617,3633655.0
161,United Arab Emirates,A161,2003,96415.74849065355,124346358066.712,3813443.0
161,United Arab Emirates,A161,2004,102099.76424841922,147824370319.946,3993339.0
161,United Arab Emirates,A161,2005,106700.27384939253,180617467964.602,4280993.0
161,United Arab Emirates,A161,2006,112619.4530075852,222116541865.214,4898954.0
161,United Arab Emirates,A161,2007,118810.86277097251,257916133424.098,5872624.0
161,United Arab Emirates,A161,2008,120416.08277951022,315474615738.598,6988685.0
161,United Arab Emirates,A161,2009,124679.57833861552,253547358747.447,7992644.0
161,United Arab Emirates,A161,2010,131956.21569612765,289787452661.675,8481771.0
161,United Arab Emirates,A161,2011,137079.45540212022,350666058379.85,8575205.0
161,United Arab Emirates,A161,2012,141441.76118259632,384610125391.423,8664969.0
161,United Arab Emirates,A161,2013,146390.3200410437,400218529748.128,8751847.0
161,United Arab Emirates,A161,2014,150329.01218621773,414105366752.893,8835951.0
161,United Arab Emirates,A161,2015,156659.14052149619,370275469571.137,8916899.0
161,United Arab Emirates,A161,2016,160713.01987289026,369255326235.534,8994263.0
161,United Arab Emirates,A161,2017,165276.63750944578,390516804029.952,9068296.0
161,United Arab Emirates,A161,2018,170391.97721859775,427049432157.931,9140169.0
161,United Arab Emirates,A161,2019,173933.84860560016,417989721742.682,9211657.0
162,United Kingdom,A162,2000,673813.673638124,1666048767079.76,58892514.0
162,United Kingdom,A162,2001,706237.0192871157,1648765214387.0,59119673.0
162,United Kingdom,A162,2002,749923.6043138988,1785781372553.92,59370479.0
162,United Kingdom,A162,2003,790531.1050986669,2056704586736.55,59647577.0
162,United Kingdom,A162,2004,837135.4340462383,2423047347028.45,59987905.0
162,United Kingdom,A162,2005,874855.8894262741,2544813166100.5,60401206.0
162,United Kingdom,A162,2006,923388.367931657,2709978165671.04,60846820.0
162,United Kingdom,A162,2007,974152.9170742041,3092996468387.23,61322463.0
162,United Kingdom,A162,2008,987314.4219853942,2931683721186.75,61806995.0
162,United Kingdom,A162,2009,1022271.6349789696,2417565709974.49,62276270.0
162,United Kingdom,A162,2010,1081934.1720819608,2491397494467.95,62766365.0
162,United Kingdom,A162,2011,1123940.5912600092,2666403005061.42,63258810.0
162,United Kingdom,A162,2012,1159707.9680983727,2706340967030.68,63700215.0
162,United Kingdom,A162,2013,1200282.145701666,2786315215249.95,64128273.0
162,United Kingdom,A162,2014,1232576.233575388,3065223279583.79,64602298.0
162,United Kingdom,A162,2015,1284478.1627378128,2934857946213.47,65116219.0
162,United Kingdom,A162,2016,1317716.6924776393,2699659680997.2,65611593.0
162,United Kingdom,A162,2017,1355134.6636073631,2683488510504.04,66058859.0
162,United Kingdom,A162,2018,1397076.3092050531,2878152147315.82,66460344.0
162,United Kingdom,A162,2019,1426116.7880222227,2857057847953.02,66836327.0
163,United States,A163,2000,3638777.0,10250947997000,282162411.0
163,United States,A163,2001,3641029,10581929774000.0,284968955.0
163,United States,A163,2002,3680473,10929112955000.0,287625193.0
163,United States,A163,2003,3692642.0,11456442041000.0,290107933.0
163,United States,A163,2004,3713553.0,12217193198000.0,292805298.0
163,United States,A163,2005,3685981.0,13039199193000.0,295516599.0
163,United States,A163,2006,3683387.0,13815586948000.0,298379912.0
163,United States,A163,2007,3673731.0,14474226905000.0,301231207.0
163,United States,A163,2008,3534963.0,14769857911000.0,304093966.0
163,United States,A163,2009,3457134.0,14478064934000.0,306771529.0
163,United States,A163,2010,3442054.0,15048964444000.0,309327143.0
163,United States,A163,2011,3364751.0,15599728123000.0,311583481.0
163,United States,A163,2012,3264327.0,16253972230000.0,313877662.0
163,United States,A163,2013,3160712.0,16843190993000.0,316059947.0
163,United States,A163,2014,3030476.0,17550680174000.0,318386329.0
163,United States,A163,2015,2916320.0,18206020741000.0,320738994.0
163,United States,A163,2016,2835037.0,18695110842000.0,323071755.0
163,United States,A163,2017,2703756.0,19477336549000.0,325122128.0
163,United States,A163,2018,2587329.0,20533057312000.0,326838199.0
163,United States,A163,2019,2448288.0,21380976119000.0,328329953.0
164,Uruguay,A164,2000,42459.4036877059,22823271520.8708,3292224.0
164,Uruguay,A164,2001,44502.51438087938,20898762265.2653,3300939.0
164,Uruguay,A164,2002,47255.36197355924,13606515935.952,3306441.0
164,Uruguay,A164,2003,49814.18548223038,12045638209.5112,3310202.0
164,Uruguay,A164,2004,52750.890529629425,13686329890.1191,3313801.0
164,Uruguay,A164,2005,55127.79100660784,17362857683.8545,3317665.0
164,Uruguay,A164,2006,58185.995637123626,19741420466.5393,3322282.0
164,Uruguay,A164,2007,61384.851002331576,23797773024.3992,3328651.0
164,Uruguay,A164,2008,62214.20438595268,31119603033.9891,3336126.0
164,Uruguay,A164,2009,64416.98310113867,32708318594.41,3344156.0
164,Uruguay,A164,2010,68176.53243502342,41950361211.9581,3352651.0
164,Uruguay,A164,2011,70823.50678288093,50342405198.2458,3361637.0
164,Uruguay,A164,2012,73077.33681252497,54232266358.7811,3371133.0
164,Uruguay,A164,2013,75634.060508637,61337620935.5305,3381180.0
164,Uruguay,A164,2014,77669.02620820965,61496186973.902,3391662.0
164,Uruguay,A164,2015,80939.55194654845,57680328702.241,3402818.0
164,Uruguay,A164,2016,83034.03029779524,57480788380.312,3413766.0
164,Uruguay,A164,2017,85391.87016292257,65006047680.3225,3422200.0
164,Uruguay,A164,2018,88034.76289637489,65203071110.6037,3427042.0
164,Uruguay,A164,2019,89864.70708068465,62048585618.505,3428409.0
165,Vanuatu,A165,2000,3480.5660435348436,272014627.17652,192074.0
165,Vanuatu,A165,2001,3648.047945874928,257926881.72043,197034.0
165,Vanuatu,A165,2002,3873.709802187866,262596534.920198,202125.0
165,Vanuatu,A165,2003,4083.4667333305006,314471413.859657,207258.0
165,Vanuatu,A165,2004,4324.200115811191,364996869.129618,212422.0
165,Vanuatu,A165,2005,4519.044093128477,394962431.824251,217632.0
165,Vanuatu,A165,2006,4769.73727924678,439358585.211911,222923.0
165,Vanuatu,A165,2007,5031.960164999315,516392922.513728,228345.0
165,Vanuatu,A165,2008,5099.945557501616,590748431.345135,233952.0
165,Vanuatu,A165,2009,5280.516082087613,592622317.295008,239689.0
165,Vanuatu,A165,2010,5588.701280512859,670712977.374943,245453.0
165,Vanuatu,A165,2011,5805.684286233409,770153591.088177,251294.0
165,Vanuatu,A165,2012,5990.439689930932,747839697.746593,257313.0
165,Vanuatu,A165,2013,6200.024491093957,758304466.245339,263534.0
165,Vanuatu,A165,2014,6366.838715942375,772315986.470477,269927.0
165,Vanuatu,A165,2015,6634.936706980925,730870805.20235,276438.0
165,Vanuatu,A165,2016,6806.629420375748,780889605.899977,283218.0
165,Vanuatu,A165,2017,6999.910923597406,880061830.96959,290239.0
